x,y,count
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
316,175,8
314,174,8
311,174,8
310,174,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
316,175,8
314,174,8
311,174,8
310,174,8
309,174,8
226,210,9
226,210,9
225,217,9
226,210,9
225,217,9
224,224,9
226,210,9
225,217,9
224,224,9
221,233,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
235,279,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
235,279,9
241,279,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
235,279,9
241,279,9
243,279,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
235,279,9
241,279,9
243,279,9
246,278,9
226,210,9
225,217,9
224,224,9
221,233,9
217,242,9
214,251,9
214,256,9
213,263,9
213,266,9
213,269,9
216,272,9
218,274,9
220,276,9
224,278,9
226,278,9
230,278,9
235,279,9
241,279,9
243,279,9
246,278,9
246,278,9
159,326,10
159,326,10
169,325,10
159,326,10
169,325,10
192,320,10
159,326,10
169,325,10
192,320,10
204,318,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
223,317,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
223,317,10
225,318,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
223,317,10
225,318,10
226,319,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
223,317,10
225,318,10
226,319,10
228,320,10
159,326,10
169,325,10
192,320,10
204,318,10
210,317,10
214,315,10
216,315,10
220,315,10
221,315,10
223,317,10
225,318,10
226,319,10
228,320,10
228,320,10
225,320,11
225,320,11
229,316,11
225,320,11
229,316,11
233,314,11
225,320,11
229,316,11
233,314,11
237,314,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
284,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
284,321,11
289,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
284,321,11
289,321,11
291,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
284,321,11
289,321,11
291,321,11
292,321,11
225,320,11
229,316,11
233,314,11
237,314,11
241,314,11
243,314,11
245,315,11
249,315,11
250,316,11
252,316,11
254,317,11
258,319,11
261,319,11
266,320,11
270,320,11
274,321,11
278,321,11
281,321,11
284,321,11
289,321,11
291,321,11
292,321,11
292,321,11
193,326,12
193,326,12
200,327,12
193,326,12
200,327,12
208,327,12
193,326,12
200,327,12
208,327,12
215,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
249,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
249,327,12
251,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
249,327,12
251,327,12
253,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
249,327,12
251,327,12
253,327,12
256,327,12
193,326,12
200,327,12
208,327,12
215,327,12
226,327,12
230,327,12
232,327,12
234,327,12
236,327,12
238,327,12
240,327,12
243,327,12
244,327,12
246,327,12
248,327,12
249,327,12
251,327,12
253,327,12
256,327,12
258,326,12
210,332,13
210,332,13
210,334,13
210,332,13
210,334,13
212,337,13
210,332,13
210,334,13
212,337,13
216,338,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
254,333,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
254,333,13
254,333,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
254,333,13
254,333,13
255,333,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
254,333,13
254,333,13
255,333,13
255,333,13
210,332,13
210,334,13
212,337,13
216,338,13
220,339,13
224,339,13
227,339,13
230,339,13
233,339,13
235,339,13
238,339,13
239,339,13
241,339,13
244,338,13
246,337,13
248,336,13
249,335,13
250,335,13
251,334,13
253,334,13
253,334,13
253,334,13
254,333,13
254,333,13
255,333,13
255,333,13
255,333,13
64,226,14
64,226,14
67,234,14
64,226,14
67,234,14
69,241,14
64,226,14
67,234,14
69,241,14
74,250,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
383,325,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
383,325,14
397,311,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
383,325,14
397,311,14
412,293,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
383,325,14
397,311,14
412,293,14
422,272,14
64,226,14
67,234,14
69,241,14
74,250,14
78,258,14
84,268,14
90,278,14
95,287,14
101,294,14
106,301,14
114,310,14
120,317,14
125,322,14
129,327,14
134,331,14
139,337,14
144,343,14
149,349,14
154,354,14
160,358,14
166,361,14
174,365,14
181,369,14
190,372,14
200,377,14
210,380,14
224,382,14
237,385,14
249,387,14
264,388,14
275,388,14
285,388,14
295,388,14
306,386,14
318,382,14
329,379,14
339,374,14
346,369,14
352,362,14
361,354,14
370,341,14
383,325,14
397,311,14
412,293,14
422,272,14
432,248,14
64,226,14
67,234,14
69,241,14
74,250,14
